cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,pred_homo_ev,pred_lumo_ev,pred_gap_ev
649343,3-amino-2-butan-2-yl-1H-pyrazol-5-one,CCC(C)N1C(=CC(=O)N1)N,155.201,11,7,1,3,0,0,1,-8.0135,2.3777,9.8486
97924,oxan-2-ylmethanamine,C1CCOC(C1)CN,115.176,8,6,1,1,0,0,0,-8.2822,3.2746,11.6434
858180,N-benzyl-4-methylpiperazine-1-carboxamide,CN1CCN(CC1)C(=O)NCC2=CC=CC=C2,233.315,17,13,1,3,0,0,1,-7.5416,1.5528,9.0363
998244,"3-(3,4-dimethoxyphenyl)-N-[[1-[3-(3,4-dimethoxyphenyl)prop-2-enoyl]piperidin-4-yl]methyl]prop-2-enamide",COC1=C(C=C(C=C1)C=CC(=O)NCC2CCN(CC2)C(=O)C=CC3=CC(=C(C=C3)OC)OC)OC,494.5880000000003,36,28,6,2,0,0,2,-7.6664,0.4724,8.0506
787626,"(1S)-2-(1,2-dihydroimidazo[1,2-a]benzimidazol-4-yl)-1-phenylethanol",C1CN2C3=CC=CC=C3N(C2=N1)CC(C4=CC=CC=C4)O,279.343,21,17,1,3,0,0,2,-7.352,0.695,8.2818
705478,"3-chloro-1-(4-methoxyphenyl)-4-[(3S)-3-methylpiperidin-1-yl]pyrrole-2,5-dione",CC1CCCN(C1)C2=C(C(=O)N(C2=O)C3=CC=C(C=C3)OC)Cl,334.803,23,17,3,2,0,1,1,-7.8983,-0.0597,7.54
235553,5-acetamido-8-aminonaphthalene-2-sulfonic acid,CC(=O)NC1=C2C=CC(=CC2=C(C=C1)N)S(=O)(=O)O,280.305,19,12,4,2,1,0,2,-7.8599,-0.1139,7.9689
845743,"(8R,8aR)-6-amino-8-(2-fluorophenyl)-2,3,8,8a-tetrahydro-1H-isoquinoline-5,5,7-tricarbonitrile",C1C=C2C(CN1)C(C(=C(C2(C#N)C#N)N)C#N)C3=CC=CC=C3F,319.343,24,18,0,5,0,1,1,-7.964,0.0863,7.8149
208803,2-(2-morpholin-4-ylethyl)-6-phenyl-4-propoxypyridazin-3-one;hydrochloride,CCCOC1=CC(=NN(C1=O)CCN2CCOCC2)C3=CC=CC=C3.Cl,379.888,26,19,3,3,0,1,2,-7.7002,0.865,8.6109
154512,"6-methyl-5H-indolo[3,2-c]quinoline-1,4-dione",CC1=C2C3=CC=CC=C3N=C2C4=C(N1)C(=O)C=CC4=O,262.268,20,16,2,2,0,0,1,-7.7639,-0.9872,6.6101
25612,dec-9-en-1-ol,C=CCCCCCCCCO,156.269,11,10,1,0,0,0,0,-9.0908,2.5823,11.5245
48459,"1,5-dimethyl-5-pentan-2-yl-2-sulfanylpyrimidine-4,6-dione",CCCC(C)C1(C(=O)N=C(N(C1=O)C)S)C,242.344,16,11,2,2,1,0,0,-8.3492,1.3405,9.5318
256737,"(8R,9S,13S,14S,16R,17S)-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,16,17-triol",CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,288.387,21,18,3,0,0,0,1,-7.9416,1.8593,9.6591
498217,"[4-[3-[[4,5-bis(hydroxymethyl)-2-methyl-3-pyridinyl]oxy]-2-hydroxypropyl]piperazin-1-yl]-phenylmethanone",CC1=NC=C(C(=C1OCC(CN2CCN(CC2)C(=O)C3=CC=CC=C3)O)CO)CO,415.4900000000001,30,22,5,3,0,0,2,-7.9428,0.8447,8.6565
640968,3-chloroisoquinoline,C1=CC=C2C=NC(=CC2=C1)Cl,163.60699999999997,11,9,0,1,0,1,2,-8.5077,0.2857,8.4992
891015,methyl 2-[[2-[(6-methyl-4-oxo-1H-pyrimidin-2-yl)sulfanyl]acetyl]amino]benzoate,CC1=CC(=O)N=C(N1)SCC(=O)NC2=CC=CC=C2C(=O)OC,333.36900000000014,23,15,4,3,1,0,2,-8.1308,0.0434,8.1359
805820,(2E)-2-[[4-(2-methylpropoxy)phenyl]methylidene]-1-benzothiophen-3-one,CC(C)COC1=CC=C(C=C1)C=C2C(=O)C3=CC=CC=C3S2,310.418,22,19,2,0,1,0,2,-7.8561,0.0756,8.204
477539,"2-[(2R,6S)-6-hydroxy-4,4-dimethyl-6-pentadecylmorpholin-4-ium-2-yl]acetate",CCCCCCCCCCCCCCCC1(C[N+](CC(O1)CC(=O)[O-])(C)C)O,399.61600000000016,28,23,4,1,0,0,0,-8.6012,2.5514,10.8692
434573,4-phenyl-3-(2-pyrazol-1-ylphenyl)-2H-oxadiazol-3-ium-5-one,C1=CC=C(C=C1)C2=[N+](NOC2=O)C3=CC=CC=C3N4C=CC=N4,305.317,23,17,2,4,0,0,4,-7.8711,-0.1159,7.7934
929182,"1-(4-hydroxy-7-methyl-2,3-dihydro-1H-inden-5-yl)ethanone",CC1=CC(=C(C2=C1CCC2)O)C(=O)C,190.242,14,12,2,0,0,0,1,-7.953,1.1516,9.0787
660357,"2-[(3-cyano-6-methyl-7,8-dihydro-5H-1,6-naphthyridin-2-yl)sulfanyl]-N-(1-phenylethyl)acetamide",CC(C1=CC=CC=C1)NC(=O)CSC2=C(C=C3CN(CCC3=N2)C)C#N,366.4900000000001,26,20,1,4,1,0,2,-7.6881,0.1924,7.9207
603635,2-methyl-6-[6-[[6-[6-[[6-(6-methyl-2-pyridinyl)-2-pyridinyl]methoxymethyl]-2-pyridinyl]-2-pyridinyl]methoxymethyl]-2-pyridinyl]pyridine,CC1=NC(=CC=C1)C2=CC=CC(=N2)COCC3=NC(=CC=C3)C4=CC=CC(=N4)COCC5=NC(=CC=C5)C6=CC=CC(=N6)C,580.6920000000001,44,36,2,6,0,0,6,-7.4519,0.1032,7.7209
753241,"N-[(1S)-1-(3-methoxyphenyl)ethyl]-5-methyl-1,2-oxazole-3-carboxamide",CC1=CC(=NO1)C(=O)NC(C)C2=CC(=CC=C2)OC,260.293,19,14,3,2,0,0,2,-7.8822,0.523,8.5809
730181,6-hydroxy-4-[[(2R)-2-methylpiperidin-1-yl]methyl]benzo[c]chromen-3-one,CC1CCCCN1CC2=C3C(=C4C=CC=CC4=C(O3)O)C=CC2=O,323.39200000000005,24,20,3,1,0,0,1,-7.3833,0.1641,7.597
402631,"(3-phenyl-5-pyridin-2-yl-3,4-dihydropyrazol-2-yl)-pyridin-4-ylmethanone",C1C(N(N=C1C2=CC=CC=N2)C(=O)C3=CC=NC=C3)C4=CC=CC=C4,328.37500000000006,25,20,1,4,0,0,3,-8.0693,-0.2886,7.7638
518393,N-[[(3-phenoxypyrazin-2-yl)-phenylmethylidene]amino]aniline,C1=CC=C(C=C1)C(=NNC2=CC=CC=C2)C3=NC=CN=C3OC4=CC=CC=C4,366.4240000000001,28,23,1,4,0,0,4,-7.5804,-0.156,7.4148
419067,"1,2,3,4-tetrachloro-7,7-dimethoxy-5-phenylbicyclo[2.2.1]hepta-2,5-diene",COC1(C2(C=C(C1(C(=C2Cl)Cl)Cl)C3=CC=CC=C3)Cl)OC,366.0710000000001,21,15,2,0,0,4,1,-8.1362,-0.0968,7.6538
255837,"methyl 4-[[2-[(1,3-dimethyl-2,4-dioxopyrimidin-5-yl)amino]-2-oxoethyl]amino]benzoate",CN1C=C(C(=O)N(C1=O)C)NC(=O)CNC2=CC=C(C=C2)C(=O)OC,346.34300000000013,25,16,5,4,0,0,2,-8.0332,0.198,8.3895
154740,"9-methyl-3-azapentacyclo[9.8.0.02,4.05,10.013,18]nonadeca-1(19),2(4),5,7,9,11,13,15,17-nonaene",CC1=C2C(=CC=C1)C3=C(N3)C4=CC5=CC=CC=C5C=C42,255.32,20,19,0,1,0,0,4,-7.1387,0.3724,7.452
687927,"3-tert-butyl-6-(4-methoxyphenyl)-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine",CC(C)(C)C1=NN=C2N1N=C(CS2)C3=CC=C(C=C3)OC,302.403,21,15,1,4,1,0,2,-7.7475,0.1396,8.01
721025,(2R)-2-[(6-methylquinazolin-4-yl)amino]butanoic acid,CCC(C(=O)O)NC1=NC=NC2=C1C=C(C=C2)C,245.282,18,13,2,3,0,0,2,-7.8672,1.0316,8.4882
5815,"(2R,3R)-2,3-dihydroxybutanedioic acid;4-[(1R)-1-hydroxy-2-(methylamino)ethyl]benzene-1,2-diol",CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O,333.29300000000006,23,13,9,1,0,0,1,-8.3753,0.5818,8.9697
936022,N-(5-bromo-6-methyl-2-pyridinyl)pyridine-3-carboxamide,CC1=C(C=CC(=N1)NC(=O)C2=CN=CC=C2)Br,292.136,17,12,1,3,0,1,2,-8.169,-0.0408,7.9884
787444,"(3Z)-1-(2,6-dichlorophenyl)-3-[1-(dimethylamino)ethylidene]indol-2-one",CC(=C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl)N(C)C,347.24499999999995,23,18,1,2,0,2,2,-7.8005,-0.0031,7.9291
902238,"1lambda4,3lambda4-benzodithiole 1,3-dioxide",C1S(=O)C2=CC=CC=C2S1=O,186.257,11,7,2,0,2,0,1,-8.9114,-0.2001,8.594
807452,"(1R,6R)-6-[(4-chlorophenyl)carbamoyl]-3,4-dimethylcyclohex-3-ene-1-carboxylic acid",CC1=C(CC(C(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)O)C,307.77700000000004,21,16,3,1,0,1,1,-8.2657,1.1192,9.3881
928478,"4-[(1S,2R,5S,6R,9R)-6,8,9-trimethyl-3-oxabicyclo[3.3.1]non-7-en-2-yl]phenol",CC1C=C(C2C(C1COC2C3=CC=C(C=C3)O)C)C,258.361,19,17,2,0,0,0,1,-7.7599,1.3398,9.1685
111765,"2-[4-[1-(3-methyl-1,3-thiazolidin-2-ylidene)propan-2-ylidene]-5-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]acetic acid;piperidine",CC(=C1C(=O)SC(=S)N1CC(=O)O)C=C2N(CCS2)C.C1CCNCC1,415.6060000000003,26,17,3,3,3,0,0,-7.7304,0.6214,8.0226
816233,"(2S)-N-cyclohexyl-2-thiophen-2-yl-1,3-thiazolidine-3-carboxamide",C1CCC(CC1)NC(=O)N2CCSC2C3=CC=CS3,296.461,19,14,1,2,2,0,1,-7.6727,0.6756,8.2645
445799,(2S)-3-(4-hydroxyphenyl)-2-[[(2S)-3-(4-iodophenyl)-2-(3-methylbutanoylamino)propanoyl]amino]propanoic acid,CC(C)CC(=O)NC(CC1=CC=C(C=C1)I)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O,538.3820000000002,31,23,5,2,0,1,2,-8.1188,0.6682,8.9682
229472,"bis(2,2,2-trichloroethyl) but-2-enedioate",C(C(Cl)(Cl)Cl)OC(=O)C=CC(=O)OCC(Cl)(Cl)Cl,378.85,18,8,4,0,0,6,0,-8.9837,0.2561,9.1172
184431,"[(2R,3R,4S,5R,6R)-4,5-diacetyloxy-6-acetyloxysulfanyl-2-(3-ethylsulfonylpropyl)oxan-3-yl] acetate",CCS(=O)(=O)CCCC1C(C(C(C(O1)SOC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,484.5450000000004,31,18,11,0,2,0,0,-8.5604,0.6901,9.5359
843171,1-[(4-bromobenzoyl)amino]-3-methylthiourea,CNC(=S)NNC(=O)C1=CC=C(C=C1)Br,288.17,15,9,1,3,1,1,1,-7.7697,0.411,8.5059
729717,"(3aS,6aR)-6a-(4-ethylphenyl)-3,3,6,6-tetramethyl-3aH-furo[3,2-b]furan-2,5-dione",CCC1=CC=C(C=C1)C23C(C(C(=O)O2)(C)C)OC(=O)C3(C)C,302.37,22,18,4,0,0,0,1,-8.0811,0.615,8.8518
543119,"4-nitro-1,2,5-oxadiazol-3-amine",C1(=NON=C1[N+](=O)[O-])N,130.063,9,2,3,4,0,0,1,-9.4801,-0.8399,9.6549
487116,"3-(4,4-dimethyl-2,6-dioxocyclohexyl)-4-hydroxynaphthalene-1,2-dione",CC1(CC(=O)C(C(=O)C1)C2=C(C3=CC=CC=C3C(=O)C2=O)O)C,312.321,23,18,5,0,0,0,1,-8.5309,-0.2623,7.9629
52658,3-(3-azabicyclo[3.2.2]nonan-3-yl)-1-(4-butylphenyl)-1-phenylpropan-1-ol,CCCCC1=CC=C(C=C1)C(CCN2CC3CCC(C2)CC3)(C4=CC=CC=C4)O,391.5990000000001,29,27,1,1,0,0,2,-7.56,1.3856,8.9874
584483,3-hydroxy-2-(7H-purin-6-ylcarbamoylamino)butanoic acid,CC(C(C(=O)O)NC(=O)NC1=NC=NC2=C1NC=N2)O,280.244,20,10,4,6,0,0,2,-8.2157,0.8962,9.0464
261304,1-(dibutylamino)-3-prop-2-enoxypropan-2-ol,CCCCN(CCCC)CC(COCC=C)O,243.39099999999996,17,14,2,1,0,0,0,-7.9983,1.8888,10.2757
962038,"(4-chlorophenyl)methyl 2-(1,3-dioxoisoindol-2-yl)acetate",C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)OCC3=CC=C(C=C3)Cl,329.7389999999999,23,17,4,1,0,1,2,-8.7005,-0.5436,7.9994
889546,"2-[[4-methyl-5-(2-methylphenyl)-1,2,4-triazol-3-yl]sulfanyl]-N-(1,3-thiazol-2-yl)acetamide",CC1=CC=CC=C1C2=NN=C(N2C)SCC(=O)NC3=NC=CS3,345.453,23,15,1,5,2,0,3,-8.0808,0.1553,8.1738
127254,"2-[1-(3-hydroxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl)ethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)OC5C(C(C(C(O5)CO)O)O)O,480.64200000000017,34,27,7,0,0,0,0,-8.6148,1.8524,10.7481
478635,"benzyl N-[(2S)-3-methyl-1-oxo-1-[[(3S)-1,1,1-trifluoro-4-methyl-2-oxopentan-3-yl]amino]butan-2-yl]carbamate",CC(C)C(C(=O)C(F)(F)F)NC(=O)C(C(C)C)NC(=O)OCC1=CC=CC=C1,402.4130000000001,28,19,4,2,0,3,1,-8.3576,0.6684,9.1458
139817,1-(2-chloroanilino)-2-nitrosoethenol,C1=CC=C(C(=C1)NC(=CN=O)O)Cl,198.609,13,8,2,2,0,1,1,-7.9428,0.0817,8.077
840347,(1R)-1-(2-methoxyphenyl)-2-(1-methylpyridin-1-ium-4-yl)ethanol,C[N+]1=CC=C(C=C1)CC(C2=CC=CC=C2OC)O,244.314,18,15,2,1,0,0,2,-7.7689,1.1412,8.6948
487214,"[[(2S,3S)-3-methyl-1-oxopentan-2-yl]amino] pyridine-3-carboxylate",CCC(C)C(C=O)NOC(=O)C1=CN=CC=C1,236.271,17,12,3,2,0,0,1,-7.8587,0.7977,8.9107
700006,"1-[(4aS)-7-nitro-1,2,3,4-tetrahydroxanthen-4a-yl]piperidine",C1CCN(CC1)C23CCCCC2=CC4=C(O3)C=CC(=C4)[N+](=O)[O-],314.385,23,18,3,2,0,0,1,-8.0384,0.6826,8.708
556933,3-(furan-2-ylmethyl)-4-hydroxy-4-methyl-1-oxa-3-azaspiro[4.5]decan-2-one,CC1(C2(CCCCC2)OC(=O)N1CC3=CC=CO3)O,265.309,19,14,4,1,0,0,1,-8.1231,1.2238,9.1952
586076,"3-(2,3-dimethoxyphenyl)-2-oxopropanoic acid",COC1=CC=CC(=C1OC)CC(=O)C(=O)O,224.212,16,11,5,0,0,0,1,-8.687,0.1031,9.0979
624378,"methyl 5-(1,2,3,4,5,6-hexahydroazepino[4,5-b]indol-5-yl)pyridine-3-carboxylate",COC(=O)C1=CN=CC(=C1)C2CNCCC3=C2NC4=CC=CC=C34,321.38000000000005,24,19,2,3,0,0,3,-7.5562,0.351,7.8791
332712,2-methyl-2-[[2-[(2-methyloxiran-2-yl)methoxy]phenoxy]methyl]oxirane,CC1(CO1)COC2=CC=CC=C2OCC3(CO3)C,250.29399999999995,18,14,4,0,0,0,1,-8.1458,0.9776,9.037
996189,"N-[(2R,4R)-1-acetyl-2-methyl-3,4-dihydro-2H-quinolin-4-yl]-N-(3-methoxyphenyl)benzamide",CC1CC(C2=CC=CC=C2N1C(=O)C)N(C3=CC(=CC=C3)OC)C(=O)C4=CC=CC=C4,414.5050000000001,31,26,3,2,0,0,3,-7.9363,0.5688,8.4794
791938,N-(pyridin-2-ylmethyl)cyclohexanamine,C1CCC(CC1)NCC2=CC=CC=N2,190.29000000000005,14,12,0,2,0,0,1,-7.8648,2.0916,9.5009
934728,2-(4-benzylpiperazin-1-yl)-5-ethyl-6-methyl-1H-pyrimidin-4-one,CCC1=C(NC(=NC1=O)N2CCN(CC2)CC3=CC=CC=C3)C,312.417,23,18,1,4,0,0,2,-7.4608,0.9169,8.4284
464072,"2H-triazolo[4,5-d]pyrimidine-5-thiol",C1=NC(=NC2=NNN=C21)S,153.17000000000002,10,4,0,5,1,0,2,-8.3944,0.1903,9.0044
642413,"2,5-dichloro-7-oxabicyclo[4.1.0]hept-3-ene",C1=CC(C2C(C1Cl)O2)Cl,165.019,9,6,1,0,0,2,0,-9.0481,1.846,10.8211
854597,"[5-methyl-3-(2-methyl-1,3-thiazol-4-yl)-4-oxochromen-7-yl] acetate",CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CSC(=N3)C)OC(=O)C,315.3500000000001,22,16,4,1,1,0,3,-8.0088,-0.278,7.7138
754214,N-benzyl-1-[(2-fluorophenyl)methyl]-N-methylpiperidin-4-amine,CN(CC1=CC=CC=C1)C2CCN(CC2)CC3=CC=CC=C3F,312.4319999999999,23,20,0,2,0,1,2,-7.3236,1.2828,8.6965
935352,"(1S,2R)-4-methyl-1-N,2-N-bis(1,3-thiazol-2-yl)cyclohex-4-ene-1,2-dicarboxamide",CC1=CCC(C(C1)C(=O)NC2=NC=CS2)C(=O)NC3=NC=CS3,348.45300000000003,23,15,2,4,2,0,2,-7.8465,0.4487,8.1812
529299,ethyl 5-acetyloxyhexanoate,CCOC(=O)CCCC(C)OC(=O)C,202.25,14,10,4,0,0,0,0,-9.1329,1.9283,10.6757
447471,"(10Z,14E)-2,10,23-trimethyltetracosa-2,6,10,14,18,22-hexaene",CC(=CCCC=CCCC=CCCC=C(C)CCC=CCCC=C(C)C)C,368.64900000000017,27,27,0,0,0,0,0,-8.0111,1.2513,9.9945
870915,N-(2-propan-2-ylphenyl)pyrazine-2-carboxamide,CC(C)C1=CC=CC=C1NC(=O)C2=NC=CN=C2,241.294,18,14,1,3,0,0,2,-7.9774,0.3048,8.321
950907,"ethyl 4-[(3S)-3-[(2-methoxy-2-oxoethyl)amino]-2,5-dioxopyrrolidin-1-yl]benzoate",CCOC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)NCC(=O)OC,334.3280000000001,24,16,6,2,0,0,1,-8.2011,-0.5159,7.9537
574486,N-[2-(cyclohexylamino)-1-phenylethyl]benzamide,C1CCC(CC1)NCC(C2=CC=CC=C2)NC(=O)C3=CC=CC=C3,322.45200000000006,24,21,1,2,0,0,2,-7.904,1.2748,9.0859
467575,4-[2-(benzotriazol-1-yl)-2-cyanoethenyl]benzoic acid,C1=CC=C2C(=C1)N=NN2C(=CC3=CC=C(C=C3)C(=O)O)C#N,290.28200000000004,22,16,2,4,0,0,3,-8.4306,-0.5781,7.6576
940791,N-(3-methylphenyl)-N-[(2-oxo-1H-quinolin-4-yl)methyl]butanamide,CCCC(=O)N(CC1=CC(=O)NC2=CC=CC=C21)C3=CC=CC(=C3)C,334.41900000000004,25,21,2,2,0,0,3,-7.7608,0.5525,8.1635
166890,2-hydroxy-6-[2-(4-hydroxyphenyl)ethenyl]pyran-4-one,C1=CC(=CC=C1C=CC2=CC(=O)C=C(O2)O)O,230.219,17,13,4,0,0,0,2,-8.2091,-0.3877,7.9414
779780,"3-benzyl-6-methyl-1,3-benzothiazol-3-ium",CC1=CC2=C(C=C1)[N+](=CS2)CC3=CC=CC=C3,240.351,17,15,0,1,1,0,3,-7.5913,0.8155,8.7021
903343,"(4-chloro-1-methylpyrazol-5-yl)-[(3R,5R)-3,5-dimethylpiperidin-1-yl]methanone",CC1CC(CN(C1)C(=O)C2=C(C=NN2C)Cl)C,255.749,17,12,1,3,0,1,1,-8.1498,0.8729,9.0998
497733,"10-ethyl-7-hydroxy-3-methylpyrido[2,3-b]carbazole-5,11-dione",CCN1C2=C(C=C(C=C2)O)C3=C1C(=O)C4=C(C3=O)C=C(C=N4)C,306.321,23,18,3,2,0,0,3,-7.8865,-0.1279,7.6251
271783,"2,9,9,14,18-pentamethyl-17-(6-methylheptan-2-yl)-6,7-diazapentacyclo[11.7.0.02,10.04,8.014,18]icosa-1(13),4(8),5-triene",CC(C)CCCC(C)C1CCC2(C1(CCC3=C2CCC4C3(CC5=C(C4(C)C)NN=C5)C)C)C,450.7550000000002,33,31,0,2,0,0,1,-7.4793,1.378,8.9627
788296,2-[(4S)-6-chloro-2-methyl-4-phenyl-4H-quinazolin-3-yl]acetohydrazide,CC1=NC2=C(C=C(C=C2)Cl)C(N1CC(=O)NN)C3=CC=CC=C3,328.803,23,17,1,4,0,1,2,-7.5896,0.1994,7.972
259250,2-amino-3-bromo-4-chlorofluoren-9-one,C1=CC=C2C(=C1)C3=C(C(=C(C=C3C2=O)N)Br)Cl,308.5619999999999,17,13,1,1,0,2,2,-8.2154,-0.4491,7.5732
880661,N-[[4-[(2S)-butan-2-yl]phenyl]carbamothioyl]-4-chlorobenzamide,CCC(C)C1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)Cl,346.88300000000004,23,18,1,2,1,1,2,-7.93,0.6635,8.5393
668637,"(2S)-2-[(1S,2S)-2,4-dimethylcyclohex-3-en-1-yl]-3-(2-methylphenyl)-1,2-dihydroquinazolin-4-one",CC1C=C(CCC1C2NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4C)C,346.4740000000001,26,23,1,2,0,0,2,-7.4994,0.7508,8.4775
803014,"ethyl (6S)-6-(2-ethoxyphenyl)-3,4-dimethyl-2-oxo-1,6-dihydropyrimidine-5-carboxylate",CCOC1=CC=CC=C1C2C(=C(N(C(=O)N2)C)C)C(=O)OCC,318.3730000000001,23,17,4,2,0,0,1,-7.8707,0.3666,8.2345
815452,"cis-(1R,3R)-3-acetamido-1-phenylcyclopentane-1-carboxylic acid",CC(=O)NC1CCC(C1)(C2=CC=CC=C2)C(=O)O,247.294,18,14,3,1,0,0,1,-8.1942,1.344,9.7554
546623,N-[4-chloro-3-(dihydroxyamino)phenyl]iminopropanamide,CCC(=O)N=NC1=CC(=C(C=C1)Cl)N(O)O,243.65,16,9,3,3,0,1,1,-8.1377,0.1419,8.4957
508137,"4-[4-oxo-2-sulfanylidene-5-[[5-[2-(trifluoromethyl)phenyl]furan-2-yl]methylidene]-1,3-thiazolidin-3-yl]benzoic acid",C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N(C(=S)S3)C4=CC=C(C=C4)C(=O)O)C(F)(F)F,475.4690000000001,32,22,4,1,2,3,3,-8.074,-1.2344,6.7508
657194,"(8S,9S,10S,13R,14S,17S)-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C,330.46800000000013,24,21,3,0,0,0,0,-8.858,0.5894,9.2576
250868,"3-chloro-N,N-bis(2-chloroethyl)-4-(cyclopentyliminomethyl)aniline",C1CCC(C1)N=CC2=C(C=C(C=C2)N(CCCl)CCCl)Cl,347.7170000000001,21,16,0,2,0,3,1,-7.5711,1.0027,8.8262
287937,2-(2-prop-2-ynoxyethyl)propanedioic acid,C#CCOCCC(C(=O)O)C(=O)O,186.163,13,8,5,0,0,0,0,-9.2007,1.1799,9.9898
461240,"benzyl N-[(2S)-4-[(3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]carbamate",CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)O,535.7290000000003,39,32,4,3,0,0,2,-7.7178,0.9533,8.5298
81248,2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,546.6510000000006,37,24,13,0,0,0,0,-9.3732,2.9895,11.999
748207,3-(furan-2-yl)-N-[4-(morpholin-4-ylmethyl)phenyl]prop-2-enamide,C1COCCN1CC2=CC=C(C=C2)NC(=O)C=CC3=CC=CO3,312.3690000000001,23,18,3,2,0,0,2,-7.6265,1.018,8.7286
299608,1-(4-benzylpiperidin-1-yl)ethanone,CC(=O)N1CCC(CC1)CC2=CC=CC=C2,217.312,16,14,1,1,0,0,1,-8.2687,1.418,9.7267
284914,"3-(4-aminophenyl)sulfonyl-1,1-dibutylurea",CCCCN(CCCC)C(=O)NS(=O)(=O)C1=CC=C(C=C1)N,327.45000000000005,22,15,3,3,1,0,1,-8.388,0.693,8.9291
352162,2-phenylsulfanylacetamide,C1=CC=C(C=C1)SCC(=O)N,167.23299999999998,11,8,1,1,1,0,1,-8.3371,0.558,8.9206
335240,"2-[(2,2,2-trichloroacetyl)amino]but-3-enyl 2,2,2-trichloroethanimidate",C=CC(COC(=N)C(Cl)(Cl)Cl)NC(=O)C(Cl)(Cl)Cl,376.882,18,8,2,2,0,6,0,-8.5656,0.5953,9.1931
936407,"(5R,7S)-7-(4-chlorophenyl)-5-(4-fluorophenyl)-4,5,6,7-tetrahydro-[1,2,4]triazolo[1,5-a]pyrimidin-2-amine",C1C(NC2=NC(=NN2C1C3=CC=C(C=C3)Cl)N)C4=CC=C(C=C4)F,343.79300000000006,24,17,0,5,0,2,3,-7.6673,0.4318,8.0722
566391,N-(2-nitrophenyl)-2-thiophen-2-ylacetamide,C1=CC=C(C(=C1)NC(=O)CC2=CC=CS2)[N+](=O)[O-],262.29,18,12,3,2,1,0,2,-8.3899,-0.0755,8.1999
145096,"2,4-dimethanidyl-3-methylpentane",C[C-]([CH2-])[C-](C)[C-](C)[CH2-],109.192,8,8,0,0,0,0,0,-8.2407,1.2609,10.2159
158158,"cis-(4-chlorophenyl)methyl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate",CC(=CC1C(C1(C)C)C(=O)OCC2=CC=C(C=C2)Cl)C,292.806,20,17,2,0,0,1,1,-8.3975,0.7435,8.8119
242496,"7,17-dihydroxy-10,13,17-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one",CC12CCC3C(C1CCC2(C)O)C(CC4=CC(=O)C=CC34C)O,316.44100000000003,23,20,3,0,0,0,0,-8.3221,0.5762,8.8861
401642,"3-(hydroxymethyl)-5-(hydroxymethylsulfanyl)-1,3,4-thiadiazole-2-thione",C(N1C(=S)SC(=N1)SCO)O,210.305,11,4,2,2,3,0,1,-8.4883,0.6739,9.0249
727660,"methyl 5-(2-cyanoacetyl)-2,4-dimethyl-1H-pyrrole-3-carboxylate",CC1=C(NC(=C1C(=O)OC)C)C(=O)CC#N,220.22799999999995,16,11,3,2,0,0,1,-8.5526,0.1127,8.3854
