cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,library_canonical_check,in_qm9
735912,"4-(6-methylimidazo[1,2-a]pyridin-2-yl)benzonitrile",CC1=CN2C=C(N=C2C=C1)C3=CC=C(C=C3)C#N,233.274,18,15,0,3,0,0,3,Cc1ccc2nc(-c3ccc(C#N)cc3)cn2c1,False
982154,"(1R,6S)-6-[[2-[(3,4-dichlorophenyl)carbamoyl]phenyl]carbamoyl]cyclohex-3-ene-1-carboxylic acid",C1C=CCC(C1C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=C(C=C3)Cl)Cl)C(=O)O,433.29100000000005,29,21,4,2,0,2,2,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1NC(=O)C1CC=CCC1C(=O)O,False
716752,3-phenyl-N-(2H-tetrazol-5-yl)prop-2-enamide,C1=CC=C(C=C1)C=CC(=O)NC2=NNN=N2,215.216,16,10,1,5,0,0,2,O=C(C=Cc1ccccc1)Nc1nn[nH]n1,False
679515,"2-[[[(2R)-2-hydroxy-2-phenylethyl]amino]methyl]isoindole-1,3-dione",C1=CC=C(C=C1)C(CNCN2C(=O)C3=CC=CC=C3C2=O)O,296.326,22,17,3,2,0,0,2,O=C1c2ccccc2C(=O)N1CNCC(O)c1ccccc1,False
74871,but-1-en-2-ylbenzene,CCC(=C)C1=CC=CC=C1,132.20599999999996,10,10,0,0,0,0,1,C=C(CC)c1ccccc1,False
638721,"(3E)-6,6-diethoxy-1,1-diiodo-4-methylhexa-1,3-diene",CCOC(CC(=CC=C(I)I)C)OCC,436.0710000000001,15,11,2,0,0,2,0,CCOC(CC(C)=CC=C(I)I)OCC,False
665823,"propan-2-yl 2-[(6-chloro-1H-imidazo[4,5-b]pyridin-2-yl)sulfanyl]acetate",CC(C)OC(=O)CSC1=NC2=C(N1)C=C(C=N2)Cl,285.75600000000003,18,11,2,3,1,1,2,CC(C)OC(=O)CSc1nc2ncc(Cl)cc2[nH]1,False
179452,"[(2,6-diethylphenyl)hydrazinylidene]methanesulfonic acid",CCC1=C(C(=CC=C1)CC)NN=CS(=O)(=O)O,256.327,17,11,3,2,1,0,1,CCc1cccc(CC)c1NN=CS(=O)(=O)O,False
560087,methyl 3-methylcyclopentane-1-carboxylate,CC1CCC(C1)C(=O)OC,142.19799999999998,10,8,2,0,0,0,0,COC(=O)C1CCC(C)C1,False
764545,N-(4-ethoxyphenyl)-2-(4-methoxyphenyl)acetamide,CCOC1=CC=C(C=C1)NC(=O)CC2=CC=C(C=C2)OC,285.343,21,17,3,1,0,0,2,CCOc1ccc(NC(=O)Cc2ccc(OC)cc2)cc1,False
256703,2-methyl-6-pyridin-3-ylpyrimidin-4-amine,CC1=NC(=CC(=N1)N)C2=CN=CC=C2,186.218,14,10,0,4,0,0,2,Cc1nc(N)cc(-c2cccnc2)n1,False
171340,benzyl-dimethyl-nonylazanium,CCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,262.461,19,18,0,1,0,0,1,CCCCCCCCC[N+](C)(C)Cc1ccccc1,False
484715,"3,7-dinitro-5-oxidopyrazolo[5,1-c][1,2,4]benzotriazin-5-ium",C1=CC2=C(C=C1[N+](=O)[O-])[N+](=NC3=C(C=NN23)[N+](=O)[O-])[O-],276.168,20,9,5,6,0,0,3,O=[N+]([O-])c1ccc2c(c1)[n+]([O-])nc1c([N+](=O)[O-])cnn12,False
397888,"20-[3-(2-hydroxyethylamino)propyl]-15,16-dimethoxy-5,7-dioxa-20-azapentacyclo[10.8.0.02,10.04,8.013,18]icosa-1(12),2,4(8),9,13,15,17-heptaene-11,19-dione",COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCO)OC,452.4630000000003,33,24,7,2,0,0,3,COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,False
283061,6-hydroxy-6-(2-phenylethyl)-12-azadispiro[4.1.47.25]tridecan-13-one,C1CCC2(C1)C(=O)NC3(C2(CCC4=CC=CC=C4)O)CCCC3,313.44100000000014,23,20,2,1,0,0,1,O=C1NC2(CCCC2)C(O)(CCc2ccccc2)C12CCCC2,False
970343,"1-(4-methoxy-2,5-dimethylphenyl)sulfonyl-2,3-dihydroindole",CC1=CC(=C(C=C1S(=O)(=O)N2CCC3=CC=CC=C32)C)OC,317.4100000000001,22,17,3,1,1,0,2,COc1cc(C)c(S(=O)(=O)N2CCc3ccccc32)cc1C,False
671089,methyl 1-(furan-2-ylmethyl)-5-methyl-2-oxo-3H-pyrrole-4-carboxylate,CC1=C(CC(=O)N1CC2=CC=CO2)C(=O)OC,235.239,17,12,4,1,0,0,1,COC(=O)C1=C(C)N(Cc2ccco2)C(=O)C1,False
721591,"1-(4-bromophenyl)-N-(1-methyl-1,2,4-triazol-4-ium-4-yl)methanimine",CN1C=[N+](C=N1)N=CC2=CC=C(C=C2)Br,266.122,15,10,0,4,0,1,2,Cn1c[n+](N=Cc2ccc(Br)cc2)cn1,False
584005,"3-(4-chlorophenyl)-4-methyl-6-phenyl-5,6-dihydro-1,2,4,5-oxatriazine",CN1C(=NOC(N1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,287.75,20,15,1,3,0,1,2,CN1NC(c2ccccc2)ON=C1c1ccc(Cl)cc1,False
230284,"1-(1H-indol-3-yl)-N,N-dimethylmethanamine oxide",C[N+](C)(CC1=CNC2=CC=CC=C21)[O-],190.246,14,11,1,2,0,0,2,C[N+](C)([O-])Cc1c[nH]c2ccccc12,False
717871,"N-[(2S)-butan-2-yl]-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-amine",CCC(C)NC1=C2C3=C(CCCC3)SC2=NC=N1,261.39399999999995,18,14,0,3,1,0,2,CCC(C)Nc1ncnc2sc3c(c12)CCCC3,False
340036,N-(3-chlorophenyl)-1-cyanomethanimidothioic acid,C1=CC(=CC(=C1)Cl)N=C(C#N)S,196.662,12,8,0,2,1,1,1,N#CC(S)=Nc1cccc(Cl)c1,False
883795,2-(4-chloro-3-methylphenoxy)-N-cyclohexylacetamide,CC1=C(C=CC(=C1)OCC(=O)NC2CCCCC2)Cl,281.7829999999999,19,15,2,1,0,1,1,Cc1cc(OCC(=O)NC2CCCCC2)ccc1Cl,False
805636,(3S)-1-(4-methylphenyl)-5-oxo-N-phenylpyrrolidine-3-carboxamide,CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC=CC=C3,294.354,22,18,2,2,0,0,2,Cc1ccc(N2CC(C(=O)Nc3ccccc3)CC2=O)cc1,False
813695,ethyl 3-formamido-5-methyl-1H-indole-2-carboxylate,CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)C)NC=O,246.266,18,13,3,2,0,0,2,CCOC(=O)c1[nH]c2ccc(C)cc2c1NC=O,False
58656,"3-(2,3-diaminopropyl)-1H-indol-5-ol",C1=CC2=C(C=C1O)C(=CN2)CC(CN)N,205.26099999999997,15,11,1,3,0,0,2,NCC(N)Cc1c[nH]c2ccc(O)cc12,False
240175,N-naphthalen-1-yl-N-phenylnitrous amide,C1=CC=C(C=C1)N(C2=CC=CC3=CC=CC=C32)N=O,248.285,19,16,1,2,0,0,3,O=NN(c1ccccc1)c1cccc2ccccc12,False
861723,"N-cyclopentyl-2-[4-(dimethylamino)phenyl]imidazo[1,2-a]pyridin-3-amine",CN(C)C1=CC=C(C=C1)C2=C(N3C=CC=CC3=N2)NC4CCCC4,320.44000000000017,24,20,0,4,0,0,3,CN(C)c1ccc(-c2nc3ccccn3c2NC2CCCC2)cc1,False
33660,"3,5-diethylphenol",CCC1=CC(=CC(=C1)O)CC,150.22099999999995,11,10,1,0,0,0,1,CCc1cc(O)cc(CC)c1,False
844152,2-[(6-chloro-1H-benzimidazol-2-yl)sulfanyl]-N-(3-methoxyphenyl)acetamide,COC1=CC=CC(=C1)NC(=O)CSC2=NC3=C(N2)C=C(C=C3)Cl,347.827,23,16,2,3,1,1,3,COc1cccc(NC(=O)CSc2nc3ccc(Cl)cc3[nH]2)c1,False
330777,methyl 3-[(N-tert-butyl-C-phenylcarbonimidoyl)amino]but-2-enoate,CC(=CC(=O)OC)NC(=NC(C)(C)C)C1=CC=CC=C1,274.364,20,16,2,2,0,0,1,COC(=O)C=C(C)NC(=NC(C)(C)C)c1ccccc1,False
420652,"5-(3,4-dichlorophenyl)-6-[2-[4-(2-phenylethyl)phenyl]ethyl]pyrimidine-2,4-diamine",C1=CC=C(C=C1)CCC2=CC=C(C=C2)CCC3=C(C(=NC(=N3)N)N)C4=CC(=C(C=C4)Cl)Cl,463.41200000000015,32,26,0,4,0,2,4,Nc1nc(N)c(-c2ccc(Cl)c(Cl)c2)c(CCc2ccc(CCc3ccccc3)cc2)n1,False
280747,1-(2-phenylacetyl)piperidine-4-carboxylic acid,C1CN(CCC1C(=O)O)C(=O)CC2=CC=CC=C2,247.294,18,14,3,1,0,0,1,O=C(O)C1CCN(C(=O)Cc2ccccc2)CC1,False
221232,1-acridin-9-yl-4-(dibutylamino)butan-1-ol,CCCCN(CCCC)CCCC(C1=C2C=CC=CC2=NC3=CC=CC=C31)O,378.56000000000006,28,25,1,2,0,0,3,CCCCN(CCCC)CCCC(O)c1c2ccccc2nc2ccccc12,False
957493,(2R)-N-(2-methyl-6-propan-2-ylphenyl)-2-phenylsulfanylpropanamide,CC1=C(C(=CC=C1)C(C)C)NC(=O)C(C)SC2=CC=CC=C2,313.466,22,19,1,1,1,0,2,Cc1cccc(C(C)C)c1NC(=O)C(C)Sc1ccccc1,False
988713,"1-N,4-N-diphenylpiperazine-1,4-dicarbothioamide",C1CN(CCN1C(=S)NC2=CC=CC=C2)C(=S)NC3=CC=CC=C3,356.52000000000004,24,18,0,4,2,0,2,S=C(Nc1ccccc1)N1CCN(C(=S)Nc2ccccc2)CC1,False
594732,2-(2-imino-3-methylbenzimidazol-1-yl)-1-phenylethanone,CN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=CC=C3,265.316,20,16,1,3,0,0,3,Cn1c(=N)n(CC(=O)c2ccccc2)c2ccccc21,False
918939,"3-tert-butyl-N,1-dimethyl-4-nitropyrazole-5-carboxamide",CC(C)(C)C1=NN(C(=C1[N+](=O)[O-])C(=O)NC)C,240.263,17,10,3,4,0,0,1,CNC(=O)c1c([N+](=O)[O-])c(C(C)(C)C)nn1C,False
752788,"N-(5,5-dimethyl-7-oxo-4,6-dihydro-1,3-benzothiazol-2-yl)-2-(4-fluorophenyl)acetamide",CC1(CC2=C(C(=O)C1)SC(=N2)NC(=O)CC3=CC=C(C=C3)F)C,332.40000000000003,23,17,2,2,1,1,2,CC1(C)CC(=O)c2sc(NC(=O)Cc3ccc(F)cc3)nc2C1,False
329964,"5-methyl-6-phenyl-2,3-dihydroimidazo[2,1-b][1,3]thiazole",CC1=C(N=C2N1CCS2)C3=CC=CC=C3,216.30900000000003,15,12,0,2,1,0,2,Cc1c(-c2ccccc2)nc2n1CCS2,False
222956,"2-(3,5-dimethylthiophen-2-yl)acetonitrile",CC1=CC(=C(S1)CC#N)C,151.23399999999998,10,8,0,1,1,0,1,Cc1cc(C)c(CC#N)s1,False
687278,"2-(1,3-benzothiazol-2-ylsulfanyl)-N-(2,6-dimethylphenyl)acetamide",CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC3=CC=CC=C3S2,328.462,22,17,1,2,2,0,3,Cc1cccc(C)c1NC(=O)CSc1nc2ccccc2s1,False
414851,[2-[2-[(4-hydroxy-3-iodo-5-methoxyphenyl)methylidene]hydrazinyl]-2-oxoethyl]-trimethylazanium,C[N+](C)(C)CC(=O)NN=CC1=CC(=C(C(=C1)I)O)OC,392.217,20,13,3,3,0,1,1,COc1cc(C=NNC(=O)C[N+](C)(C)C)cc(I)c1O,False
927658,"(4R)-4-(3-methoxy-3-oxopropyl)-2,2-dimethyloxane-4-carboxylic acid",CC1(CC(CCO1)(CCC(=O)OC)C(=O)O)C,244.287,17,12,5,0,0,0,0,COC(=O)CCC1(C(=O)O)CCOC(C)(C)C1,False
958973,"2,6-difluoro-N-(2-methylsulfanyl-1,3-benzothiazol-6-yl)benzamide",CSC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC=C3F)F,336.38800000000003,22,15,1,2,2,2,3,CSc1nc2ccc(NC(=O)c3c(F)cccc3F)cc2s1,False
674080,"cis-(1S,3R)-N-cycloheptyl-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxamide",CC1(C(C1C(=O)NC2CCCCCC2)C=C(Cl)Cl)C,304.261,19,15,1,1,0,2,0,CC1(C)C(C=C(Cl)Cl)C1C(=O)NC1CCCCCC1,False
481142,N-[1-bromo-1-(2-fluorophenyl)-3-oxo-3-piperidin-1-ylprop-1-en-2-yl]benzamide,C1CCN(CC1)C(=O)C(=C(C2=CC=CC=C2F)Br)NC(=O)C3=CC=CC=C3,431.30500000000006,27,21,2,2,0,2,2,O=C(NC(C(=O)N1CCCCC1)=C(Br)c1ccccc1F)c1ccccc1,False
149812,"dimethyl-[3-(1,3-thiazole-4-carbonylamino)propyl]sulfanium chloride",C[S+](C)CCCNC(=O)C1=CSC=N1.[Cl-],266.819,15,9,1,2,2,1,1,C[S+](C)CCCNC(=O)c1cscn1.[Cl-],False
277747,"(2R,3S,10S)-2-hydroxy-3-[(1R)-1-hydroxyheptyl]-10-[hydroxy-[(2S)-6-oxo-2,3-dihydropyran-2-yl]methyl]-6,14-dioxatricyclo[10.3.0.04,8]pentadeca-1(12),4(8)-diene-5,7,13,15-tetrone",CCCCCCC(C1C(C2=C(CC(CC3=C1C(=O)OC3=O)C(C4CC=CC(=O)O4)O)C(=O)OC2=O)O)O,518.5150000000003,37,26,11,0,0,0,0,CCCCCCC(O)C1C2=C(CC(C(O)C3CC=CC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,False
146414,(2S)-2-[2-[[(1S)-1-carboxy-2-(1H-imidazol-5-yl)ethyl]amino]ethylamino]-5-(diaminomethylideneamino)pentanoic acid,C1=C(NC=N1)CC(C(=O)O)NCCNC(CCCN=C(N)N)C(=O)O,355.39900000000006,25,14,4,7,0,0,1,NC(N)=NCCCC(NCCNC(Cc1cnc[nH]1)C(=O)O)C(=O)O,False
258608,N-[2-(furan-2-ylmethylidene)butylidene]hydroxylamine,CCC(=CC1=CC=CO1)C=NO,165.19199999999998,12,9,2,1,0,0,1,CCC(C=NO)=Cc1ccco1,False
781178,"N-(2,4-difluorophenyl)-4-(4-fluorophenyl)piperazine-1-carboxamide",C1CN(CCN1C2=CC=C(C=C2)F)C(=O)NC3=C(C=C(C=C3)F)F,335.329,24,17,1,3,0,3,2,O=C(Nc1ccc(F)cc1F)N1CCN(c2ccc(F)cc2)CC1,False
588638,"dimethyl 1-ethoxyaziridine-2,2-dicarboxylate",CCON1CC1(C(=O)OC)C(=O)OC,203.194,14,8,5,1,0,0,0,CCON1CC1(C(=O)OC)C(=O)OC,False
275505,3-[[methyl(1-phenylpropan-2-yl)amino]methyl]bicyclo[2.2.1]heptan-2-one,CC(CC1=CC=CC=C1)N(C)CC2C3CCC(C3)C2=O,271.40399999999994,20,18,1,1,0,0,1,CC(Cc1ccccc1)N(C)CC1C(=O)C2CCC1C2,False
783301,4-[(2-chloro-6-fluorophenyl)methyl]piperazine-1-carbaldehyde,C1CN(CCN1CC2=C(C=CC=C2Cl)F)C=O,256.708,17,12,1,2,0,2,1,O=CN1CCN(Cc2c(F)cccc2Cl)CC1,False
612983,"N-(2,6-dimethylphenyl)-2-(4-nitrophenyl)-2-piperidin-1-ylacetamide",CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(C=C2)[N+](=O)[O-])N3CCCCC3,367.4490000000002,27,21,3,3,0,0,2,Cc1cccc(C)c1NC(=O)C(c1ccc([N+](=O)[O-])cc1)N1CCCCC1,False
449246,"[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13,20,22-trihydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18(22),19-hexaen-9-yl] carbamate",CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)OC)O)C)OC)OC(=O)N)C)C)O)OC,562.6600000000004,40,29,9,2,0,0,1,COc1c(O)cc2c(O)c1CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)N2,False
941436,(Z)-3-[5-(2-nitrophenyl)furan-2-yl]-2-phenylprop-2-enenitrile,C1=CC=C(C=C1)C(=CC2=CC=C(O2)C3=CC=CC=C3[N+](=O)[O-])C#N,316.31600000000003,24,19,3,2,0,0,3,N#CC(=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1)c1ccccc1,False
418802,"2-(1-ethyl-6-iminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",CCN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,295.299,21,12,4,5,0,0,2,CCn1cnc2c(ncn2C2OC(CO)C(O)C2O)c1=N,False
379581,"1,1,1-trifluoro-2-hydroxy-2-(trifluoromethyl)oct-5-en-4-one",CCC=CC(=O)CC(C(F)(F)F)(C(F)(F)F)O,264.1649999999999,17,9,2,0,0,6,0,CCC=CC(=O)CC(O)(C(F)(F)F)C(F)(F)F,False
229975,N-[(4-methoxyphenyl)methylideneamino]-2-[1-[2-[(4-methoxyphenyl)methylidene]hydrazinyl]-1-oxopropan-2-yl]sulfanylpropanamide,CC(C(=O)NN=CC1=CC=C(C=C1)OC)SC(C)C(=O)NN=CC2=CC=C(C=C2)OC,442.54100000000017,31,22,4,4,1,0,2,COc1ccc(C=NNC(=O)C(C)SC(C)C(=O)NN=Cc2ccc(OC)cc2)cc1,False
145052,"1,8-diazabicyclo[6.4.3]pentadecane",C1CCCN2CCCCN(CC1)CCC2,210.36499999999992,15,13,0,2,0,0,0,C1CCCN2CCCCN(CC1)CCC2,False
534278,"6,7-difluoro-2-methyl-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2F)F)C(=O)O,281.21399999999994,20,13,4,1,0,2,2,CC1COc2c(F)c(F)cc3c(=O)c(C(=O)O)cn1c23,False
517489,trimethyl-[2-[3-(2-nitrophenyl)prop-2-enoyloxy]ethyl]azanium,C[N+](C)(C)CCOC(=O)C=CC1=CC=CC=C1[N+](=O)[O-],279.31600000000003,20,14,4,2,0,0,1,C[N+](C)(C)CCOC(=O)C=Cc1ccccc1[N+](=O)[O-],False
95326,3-(3-chlorophenyl)-1-phenylprop-2-en-1-one,C1=CC=C(C=C1)C(=O)C=CC2=CC(=CC=C2)Cl,242.705,17,15,1,0,0,1,2,O=C(C=Cc1cccc(Cl)c1)c1ccccc1,False
792496,3-[[4-(3-phenylprop-2-enyl)piperazin-1-yl]methyl]phenol,C1CN(CCN1CC=CC2=CC=CC=C2)CC3=CC(=CC=C3)O,308.425,23,20,1,2,0,0,2,Oc1cccc(CN2CCN(CC=Cc3ccccc3)CC2)c1,False
49406,"N,N-dimethyl-3-(5-methylsulfonyl-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene)propan-1-amine",CN(C)CCC=C1C2=CC=CC=C2C=CC3=C1C=C(C=C3)S(=O)(=O)C,353.4870000000001,25,21,2,1,1,0,2,CN(C)CCC=C1c2ccccc2C=Cc2ccc(S(C)(=O)=O)cc21,False
902932,2-methyl-N-[(2-methylthiophen-3-yl)methylideneamino]benzamide,CC1=CC=CC=C1C(=O)NN=CC2=C(SC=C2)C,258.346,18,14,1,2,1,0,2,Cc1ccccc1C(=O)NN=Cc1ccsc1C,False
114976,"(1S,2S,6R,14R,15R,16R)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",CC(C)(C)C(C)(C1CC23CCC1(C4C25CCNC3CC6=C5C(=C(C=C6)O)O4)OC)O,413.55800000000016,30,25,4,1,0,0,1,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,False
657925,"11-benzyl-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(8),2(6)-diene-10,12-dione",C1CC2=C(C1)SC3=C2C(=O)N(C(=O)N3)CC4=CC=CC=C4,298.367,21,16,2,2,1,0,3,O=c1[nH]c2sc3c(c2c(=O)n1Cc1ccccc1)CCC3,False
167754,1-(methoxymethyl)piperidine,COCN1CCCCC1,129.203,9,7,1,1,0,0,0,COCN1CCCCC1,False
830556,2-(4-chlorophenyl)-N-(3-methylanilino)-2-oxoethanimidoyl cyanide,CC1=CC(=CC=C1)NN=C(C#N)C(=O)C2=CC=C(C=C2)Cl,297.745,21,16,1,3,0,1,2,Cc1cccc(NN=C(C#N)C(=O)c2ccc(Cl)cc2)c1,False
713537,"(3S,5R)-adamantane-1,4-diol",C1C2CC3CC(C2)(CC1C3O)O,168.23600000000002,12,10,2,0,0,0,0,OC1C2CC3CC1CC(O)(C3)C2,False
442667,"6H-[1]benzofuro[3,2-c]chromene-3,9-diol",C1C2=C(C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4)O,254.241,19,15,4,0,0,0,3,Oc1ccc2c(c1)OCc1c-2oc2cc(O)ccc12,False
625381,2-[4-(1-adamantyl)phenoxy]acetic acid,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCC(=O)O,286.371,21,18,3,0,0,0,1,O=C(O)COc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,False
66614,"4-formylbenzene-1,3-disulfonic acid",C1=CC(=C(C=C1S(=O)(=O)O)S(=O)(=O)O)C=O,266.252,16,7,7,0,2,0,1,O=Cc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,False
403458,N-[2-[[(4-chlorobenzoyl)amino]carbamoyl]-4-methylphenyl]adamantane-1-carboxamide,CC1=CC(=C(C=C1)NC(=O)C23CC4CC(C2)CC(C4)C3)C(=O)NNC(=O)C5=CC=C(C=C5)Cl,465.9810000000001,33,26,3,3,0,1,2,Cc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)c(C(=O)NNC(=O)c2ccc(Cl)cc2)c1,False
400157,"(11R)-11-phenyl-4-oxa-10-thia-1-azatricyclo[6.3.0.02,6]undeca-2(6),7-diene",C1C2=C(CO1)N3C(SCC3=C2)C4=CC=CC=C4,243.331,17,14,1,1,1,0,2,c1ccc(C2SCc3cc4c(n32)COC4)cc1,False
624835,"methyl 18-hydroxy-17-oxo-5,14-diazaheptacyclo[12.5.3.01,13.04,12.04,18.06,11.012,16]docosa-6,8,10-triene-5-carboxylate",COC(=O)N1C2=CC=CC=C2C34C15CCC67C3N(CCC6)CC4C(=O)C5(C7)O,380.4440000000002,28,22,4,2,0,0,1,COC(=O)N1c2ccccc2C23C4CN5CCCC6(CCC12C(O)(C6)C4=O)C53,False
490786,"3-[4-(carboxymethoxy)-3,5-difluorophenyl]-2-[[1-cyclohexyl-2-(furan-3-yl)benzimidazole-5-carbonyl]amino]propanoic acid",C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)NC(CC4=CC(=C(C(=C4)F)OCC(=O)O)F)C(=O)O)N=C2C5=COC=C5,567.5450000000003,41,29,7,3,0,2,4,O=C(O)COc1c(F)cc(CC(NC(=O)c2ccc3c(c2)nc(-c2ccoc2)n3C2CCCCC2)C(=O)O)cc1F,False
554817,"methyl 8,8-dimethoxyoctanoate",COC(CCCCCCC(=O)OC)OC,218.293,15,11,4,0,0,0,0,COC(=O)CCCCCCC(OC)OC,False
263627,"4,4,5,5-tetramethyl-2-phenyl-1,3-thiazole",CC1(C(SC(=N1)C2=CC=CC=C2)(C)C)C,219.353,15,13,0,1,1,0,1,CC1(C)N=C(c2ccccc2)SC1(C)C,False
580100,3-(2-methoxyphenoxy)-3-phenylprop-2-enoic acid,COC1=CC=CC=C1OC(=CC(=O)O)C2=CC=CC=C2,270.284,20,16,4,0,0,0,2,COc1ccccc1OC(=CC(=O)O)c1ccccc1,False
902593,3-benzamido-N-[[(2S)-oxolan-2-yl]methyl]benzamide,C1CC(OC1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,324.38000000000005,24,19,3,2,0,0,2,O=C(NCC1CCCO1)c1cccc(NC(=O)c2ccccc2)c1,False
988211,"N-[5-[(4-methoxyphenyl)methyl]-1,3-thiazol-2-yl]-2,2-diphenylacetamide",COC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,414.5300000000001,30,25,2,2,1,0,4,COc1ccc(Cc2cnc(NC(=O)C(c3ccccc3)c3ccccc3)s2)cc1,False
12039,"(3R,4R)-3-(1-carboxyethenoxy)-4-hydroxycyclohexa-1,5-diene-1-carboxylic acid",C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O,226.184,16,10,6,0,0,0,0,C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)O,False
713329,"(4S)-1-(4-methylphenyl)-4-thiophen-3-yl-4,6,7,8-tetrahydro-3H-quinoline-2,5-dione",CC1=CC=C(C=C1)N2C3=C(C(CC2=O)C4=CSC=C4)C(=O)CCC3,337.4440000000002,24,20,2,1,1,0,2,Cc1ccc(N2C(=O)CC(c3ccsc3)C3=C2CCCC3=O)cc1,False
755732,[(2S)-1-(4-methylpiperazin-1-yl)propan-2-yl] 3-bromobenzoate,CC(CN1CCN(CC1)C)OC(=O)C2=CC(=CC=C2)Br,341.249,20,15,2,2,0,1,1,CC(CN1CCN(C)CC1)OC(=O)c1cccc(Br)c1,False
714826,(2R)-1-(1-chloronaphthalen-2-yl)oxy-3-imidazol-1-ylpropan-2-ol,C1=CC=C2C(=C1)C=CC(=C2Cl)OCC(CN3C=CN=C3)O,302.761,21,16,2,2,0,1,3,OC(COc1ccc2ccccc2c1Cl)Cn1ccnc1,False
927768,"(4S)-4-(3,4-dimethoxyphenyl)-7,7-dimethyl-3,4,6,8-tetrahydro-1H-quinoline-2,5-dione",CC1(CC2=C(C(CC(=O)N2)C3=CC(=C(C=C3)OC)OC)C(=O)C1)C,329.39600000000013,24,19,4,1,0,0,1,COc1ccc(C2CC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1OC,False
563055,pent-4-ynoxymethylbenzene,C#CCCCOCC1=CC=CC=C1,174.24300000000002,13,12,1,0,0,0,1,C#CCCCOCc1ccccc1,False
787353,"(2S)-N-(1,3-benzodioxol-5-ylmethyl)-2-phenoxypropanamide",CC(C(=O)NCC1=CC2=C(C=C1)OCO2)OC3=CC=CC=C3,299.326,22,17,4,1,0,0,2,CC(Oc1ccccc1)C(=O)NCc1ccc2c(c1)OCO2,False
279787,"ethyl 3,3-bis(benzenesulfonyl)propanoate",CCOC(=O)CC(S(=O)(=O)C1=CC=CC=C1)S(=O)(=O)C2=CC=CC=C2,382.4590000000001,25,17,6,0,2,0,2,CCOC(=O)CC(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,False
805935,1-(2-methoxyphenyl)-3-(2-morpholin-4-ylethyl)thiourea,COC1=CC=CC=C1NC(=S)NCCN2CCOCC2,295.4080000000001,20,14,2,3,1,0,1,COc1ccccc1NC(=S)NCCN1CCOCC1,False
